,date,open,low,high,close,volume
13692,2024-10-26 14:45:00,2479.4,2476.83,2480.31,2477.39,669700.3822763822
13693,2024-10-26 14:30:00,2478.51,2476.81,2480.82,2479.11,1127418.5457411672
13694,2024-10-26 14:15:00,2481.46,2476.35,2482.08,2478.24,1423550.16499725
13695,2024-10-26 14:00:00,2476.36,2474.11,2483.86,2481.48,1758698.4095941093
13696,2024-10-26 13:30:00,2474.28,2473.37,2480.0,2476.07,184074.8439108716
13697,2024-10-26 13:15:00,2464.43,2438.66,2475.14,2474.28,395295.8338856043
13698,2024-10-26 12:00:00,2454.47,2454.47,2458.36,2457.18,24577.7890321532
13699,2024-10-26 11:45:00,2457.75,2452.52,2458.37,2453.0,70163.30938012751
13700,2024-10-26 11:30:00,2454.38,2450.33,2458.93,2458.0,592119.1635708755
13701,2024-10-26 11:15:00,2446.96,2445.06,2457.52,2454.46,868787.1907285145
13702,2024-10-26 11:00:00,2443.75,2440.2,2451.86,2446.74,1123421.8891936177
13703,2024-10-26 10:45:00,2451.38,2438.69,2453.8,2443.47,1611918.8082832806
13704,2024-10-26 10:30:00,2454.25,2447.64,2455.46,2451.57,1217156.155396319
13705,2024-10-26 10:15:00,2462.42,2450.55,2464.29,2454.28,1803307.6593572542
13706,2024-10-26 10:00:00,2462.37,2460.39,2464.82,2461.97,516858.7349655587
13707,2024-10-26 09:45:00,2469.87,2460.92,2469.87,2462.25,961003.755169015
13708,2024-10-26 09:30:00,2470.05,2469.62,2472.99,2470.03,478825.4145260048
13709,2024-10-26 09:15:00,2467.83,2463.71,2471.28,2470.05,1190393.5692358941
13710,2024-10-26 09:00:00,2468.55,2466.05,2470.25,2467.83,573680.4931626598
13711,2024-10-26 08:45:00,2470.24,2467.78,2471.92,2468.36,616344.9585968269
13712,2024-10-26 08:30:00,2470.41,2468.04,2471.8,2470.24,562684.0579635714
13713,2024-10-26 08:15:00,2471.47,2469.24,2473.71,2470.58,1344014.0836530502
13714,2024-10-26 08:00:00,2469.56,2469.13,2475.61,2471.47,752659.2932891954
